policy_id,customer_id,age,province,product_type,payment_mode,smoker,premium_monthly,coverage_amount,years_active,missed_payments_12m,lapsed
POL-01157,CUST-39470,62,Alberta,Whole Life,Monthly,0,150.18,50000,6,1,0
POL-01158,CUST-38235,27,Alberta,Whole Life,Monthly,0,111.17,50000,4,2,0
POL-01159,CUST-70669,62,Manitoba,Whole Life,Monthly,0,150.72,50000,13,0,0
POL-01160,CUST-92638,62,Quebec,Term Life,Monthly,0,164.33,50000,9,0,0
POL-01161,CUST-34258,37,Alberta,Term Life,Monthly,0,107.58,50000,8,0,0
POL-01162,CUST-93345,57,Ontario,Critical Illness,Annual,0,132.54,50000,6,1,0
POL-01163,CUST-91786,52,Quebec,Critical Illness,Monthly,0,149.42,50000,12,0,0
POL-01164,CUST-94133,27,British Columbia,Term Life,Annual,0,106.84,50000,6,0,1
POL-01165,CUST-65592,52,Alberta,Universal Life,Monthly,0,130.45,50000,4,1,0
POL-01166,CUST-11289,52,Saskatchewan,Whole Life,Monthly,0,138.15,50000,2,0,0
POL-01167,CUST-37935,37,Quebec,Universal Life,Annual,1,147.76,50000,14,1,0
POL-01168,CUST-56699,37,Ontario,Whole Life,Monthly,0,116.94,50000,2,0,1
POL-01169,CUST-81667,67,Quebec,Critical Illness,Monthly,0,189.26,50000,13,0,0
POL-01170,CUST-11641,57,Alberta,Term Life,Annual,1,178.71,50000,6,0,0
POL-01171,CUST-62380,47,Manitoba,Term Life,Annual,0,125.64,50000,1,0,1
POL-01172,CUST-64401,57,Quebec,Critical Illness,Monthly,0,145.5,50000,14,2,1
POL-01173,CUST-13722,27,British Columbia,Term Life,Monthly,0,82.29,50000,12,0,0
POL-01174,CUST-55757,57,Quebec,Term Life,Monthly,1,161.93,50000,11,1,0
POL-01175,CUST-47563,52,Ontario,Universal Life,Annual,0,140.21,50000,9,0,0
POL-01176,CUST-48733,47,Quebec,Universal Life,Monthly,0,135.93,50000,12,1,0
POL-01177,CUST-77108,37,Manitoba,Universal Life,Monthly,0,111.63,50000,2,0,0
POL-01178,CUST-14735,57,Manitoba,Universal Life,Monthly,0,146.85,50000,4,0,0
POL-01179,CUST-77580,37,British Columbia,Universal Life,Monthly,0,100.82,50000,9,0,0
POL-01180,CUST-19438,32,British Columbia,Term Life,Monthly,1,140.63,50000,12,0,0
POL-01181,CUST-73884,47,Quebec,Whole Life,Monthly,0,131.64,50000,9,1,0
POL-01182,CUST-38172,42,Alberta,Universal Life,Monthly,0,126.3,50000,7,0,0
POL-01183,CUST-56856,32,Alberta,Critical Illness,Annual,0,106.48,50000,11,0,0
POL-01184,CUST-31780,42,British Columbia,Term Life,Monthly,1,160.33,50000,1,0,0
POL-01185,CUST-98514,57,British Columbia,Term Life,Monthly,0,163.43,50000,8,0,0
POL-01186,CUST-26094,27,Quebec,Universal Life,Monthly,0,100.47,50000,6,2,0
POL-01187,CUST-46963,57,Manitoba,Term Life,Monthly,0,153.37,50000,8,0,0
POL-01188,CUST-86614,47,Saskatchewan,Term Life,Monthly,0,108.69,50000,2,3,1
POL-01189,CUST-44145,62,Alberta,Universal Life,Monthly,0,169.24,50000,14,0,0
POL-01190,CUST-12563,47,Ontario,Whole Life,Monthly,0,126.03,50000,13,0,0
POL-01191,CUST-28069,52,Manitoba,Term Life,Monthly,0,139.55,50000,15,0,0
POL-01192,CUST-29608,32,Manitoba,Term Life,Monthly,0,87.33,50000,13,0,0
POL-01193,CUST-17206,32,Saskatchewan,Term Life,Monthly,0,127.68,50000,10,1,0
POL-01194,CUST-92532,67,Saskatchewan,Universal Life,Monthly,0,135.91,50000,5,0,0
POL-01195,CUST-84492,27,Saskatchewan,Whole Life,Monthly,0,111.46,50000,2,2,0
POL-01196,CUST-88452,67,British Columbia,Term Life,Monthly,0,170.7,50000,10,0,0
POL-01197,CUST-59542,67,British Columbia,Term Life,Monthly,0,142.74,50000,15,2,0
POL-01198,CUST-41971,52,Ontario,Term Life,Monthly,0,163.04,50000,6,0,0
POL-01199,CUST-87022,32,British Columbia,Term Life,Monthly,0,108.77,50000,15,0,0
POL-01200,CUST-82396,67,Quebec,Term Life,Annual,0,137.3,50000,3,1,1
POL-01201,CUST-75391,57,Ontario,Whole Life,Monthly,0,142.53,50000,5,0,0
POL-01202,CUST-23700,67,Ontario,Term Life,Monthly,1,207.01,50000,10,1,0
POL-01203,CUST-85844,47,Quebec,Term Life,Monthly,0,150.16,50000,8,0,0
POL-01204,CUST-67637,37,Quebec,Whole Life,Monthly,0,106.69,50000,12,1,0
POL-01205,CUST-72964,62,Alberta,Whole Life,Annual,0,124.84,50000,6,0,0
POL-01206,CUST-89485,42,Alberta,Term Life,Monthly,0,138.11,50000,12,0,0
POL-01207,CUST-34039,52,Ontario,Term Life,Monthly,0,144.58,50000,5,0,0
POL-01208,CUST-52476,57,Manitoba,Term Life,Annual,1,155.81,50000,3,1,0
POL-01209,CUST-40541,57,British Columbia,Term Life,Monthly,0,151.71,50000,9,1,1
POL-01210,CUST-25019,62,Manitoba,Universal Life,Monthly,0,161.98,50000,8,4,0
POL-01211,CUST-55848,32,Quebec,Term Life,Monthly,0,98.7,50000,9,0,0
POL-01212,CUST-62091,37,Quebec,Universal Life,Annual,0,101.67,50000,1,0,0
POL-01213,CUST-34172,37,Ontario,Universal Life,Monthly,0,104.28,50000,7,0,0
POL-01214,CUST-77334,62,Manitoba,Term Life,Monthly,0,152.7,50000,2,0,0
POL-01215,CUST-37188,37,British Columbia,Term Life,Monthly,1,150.86,50000,13,0,0
POL-01216,CUST-87905,62,Ontario,Term Life,Monthly,0,166.06,50000,2,0,0
POL-01217,CUST-76312,67,British Columbia,Term Life,Monthly,0,139.83,50000,14,1,1
POL-01218,CUST-44121,52,Ontario,Whole Life,Monthly,0,141.67,50000,1,0,0
POL-01219,CUST-76161,57,Quebec,Term Life,Monthly,0,153.46,50000,10,0,0
POL-01220,CUST-35566,57,Alberta,Universal Life,Monthly,1,184.63,50000,6,0,0
POL-01221,CUST-63729,42,Alberta,Whole Life,Monthly,0,115.74,50000,2,1,1
POL-01222,CUST-71701,62,British Columbia,Universal Life,Monthly,1,208.64,50000,6,1,0
POL-01223,CUST-28118,42,Saskatchewan,Universal Life,Annual,1,171.73,50000,1,0,1
POL-01224,CUST-32487,67,Ontario,Whole Life,Annual,0,161.21,50000,11,1,0
POL-01225,CUST-21250,67,British Columbia,Critical Illness,Annual,0,164.6,50000,14,2,0
POL-01226,CUST-31849,37,Saskatchewan,Critical Illness,Monthly,0,120.86,50000,5,1,0
POL-01227,CUST-72885,32,Manitoba,Term Life,Monthly,0,117.99,50000,7,0,0
POL-01228,CUST-26412,42,Manitoba,Term Life,Monthly,0,110.81,50000,3,0,0
POL-01229,CUST-89723,57,Saskatchewan,Term Life,Annual,0,135.05,50000,8,0,0
POL-01230,CUST-43073,57,Alberta,Term Life,Monthly,1,185.89,50000,15,1,0
POL-01231,CUST-37058,37,British Columbia,Whole Life,Monthly,0,98.12,50000,9,1,0
POL-01232,CUST-49532,37,Ontario,Term Life,Monthly,1,123.26,50000,14,0,0
POL-01233,CUST-67120,62,British Columbia,Whole Life,Annual,1,181.76,50000,12,0,0
POL-01234,CUST-75236,67,Quebec,Universal Life,Annual,1,205.61,50000,2,1,0
POL-01235,CUST-70761,37,British Columbia,Term Life,Annual,0,130.24,50000,1,1,0
POL-01236,CUST-19696,57,Alberta,Whole Life,Monthly,0,139.09,50000,6,0,0
POL-01237,CUST-88576,42,British Columbia,Term Life,Monthly,0,119.11,50000,15,0,0
POL-01238,CUST-48335,32,Manitoba,Universal Life,Annual,0,104.47,50000,3,1,0
POL-01239,CUST-87443,27,British Columbia,Whole Life,Monthly,0,85.82,50000,1,0,0
POL-01240,CUST-69204,62,Alberta,Term Life,Monthly,0,147.87,50000,15,1,0
POL-01241,CUST-16473,57,Saskatchewan,Universal Life,Monthly,0,151.62,50000,3,0,0
POL-01242,CUST-59045,67,British Columbia,Term Life,Monthly,0,151.23,50000,6,1,0
POL-01243,CUST-84865,62,Manitoba,Universal Life,Monthly,1,182.39,50000,12,0,0
POL-01244,CUST-80915,32,Alberta,Whole Life,Monthly,0,100.17,50000,2,2,0
POL-01245,CUST-75298,42,Manitoba,Whole Life,Annual,1,159.47,50000,3,1,0
POL-01246,CUST-90307,57,British Columbia,Universal Life,Annual,0,129.42,50000,11,1,0
POL-01247,CUST-60702,47,Ontario,Critical Illness,Monthly,0,128.03,50000,1,0,0
POL-01248,CUST-29146,47,British Columbia,Universal Life,Monthly,0,114.11,50000,11,1,0
POL-01249,CUST-10252,37,Saskatchewan,Whole Life,Monthly,0,103.39,50000,9,3,0
POL-01250,CUST-91777,47,Saskatchewan,Universal Life,Monthly,0,139.06,50000,4,0,0
POL-01251,CUST-68317,57,Alberta,Whole Life,Monthly,1,181.71,50000,10,0,0
POL-01252,CUST-89682,42,Alberta,Universal Life,Annual,1,175.63,50000,5,0,0
POL-01253,CUST-81419,52,Alberta,Universal Life,Monthly,0,137.73,50000,15,0,0
POL-01254,CUST-42745,57,Ontario,Term Life,Monthly,0,159.22,50000,7,0,0
POL-01255,CUST-25111,52,Alberta,Term Life,Annual,0,148.14,50000,12,0,0
POL-01256,CUST-83198,27,Saskatchewan,Term Life,Annual,0,93.44,50000,5,1,0
POL-01257,CUST-86995,67,Quebec,Term Life,Monthly,0,149.81,50000,13,0,0
POL-01258,CUST-56370,37,Quebec,Term Life,Monthly,0,110.34,50000,5,0,0
POL-01259,CUST-32327,62,Ontario,Term Life,Monthly,0,150.21,50000,8,0,1
POL-01260,CUST-82974,37,Saskatchewan,Whole Life,Monthly,0,104.74,50000,13,1,0
POL-01261,CUST-85560,42,Alberta,Term Life,Monthly,0,122.47,50000,14,1,0
POL-01262,CUST-77320,32,Manitoba,Term Life,Monthly,0,85.21,50000,12,2,0
POL-01263,CUST-57397,37,British Columbia,Universal Life,Monthly,0,101.11,50000,11,0,0
POL-01264,CUST-96615,62,Saskatchewan,Term Life,Monthly,0,144.46,50000,11,1,0
POL-01265,CUST-95110,52,Ontario,Whole Life,Monthly,0,135.55,50000,7,0,0
POL-01266,CUST-29899,47,Quebec,Universal Life,Monthly,0,120.38,50000,11,0,0
POL-01267,CUST-38149,37,British Columbia,Critical Illness,Monthly,1,138.17,50000,9,0,0
POL-01268,CUST-76245,62,Saskatchewan,Whole Life,Monthly,0,158.23,50000,8,0,0
POL-01269,CUST-23876,32,Manitoba,Term Life,Monthly,1,132.25,50000,5,1,0
POL-01270,CUST-11250,52,Manitoba,Term Life,Annual,0,138.66,50000,6,0,0
POL-01271,CUST-56380,42,Saskatchewan,Critical Illness,Monthly,0,107.21,50000,2,1,0
POL-01272,CUST-92956,32,Manitoba,Universal Life,Monthly,0,92.66,50000,11,0,1
POL-01273,CUST-89045,42,Manitoba,Universal Life,Monthly,0,145.09,50000,1,0,0
POL-01274,CUST-27901,42,Ontario,Universal Life,Annual,0,112.23,50000,2,0,0
POL-01275,CUST-30384,62,Alberta,Term Life,Monthly,0,131.32,50000,5,1,0
POL-01276,CUST-43608,32,British Columbia,Whole Life,Monthly,0,106.71,50000,3,2,0
POL-01277,CUST-93362,42,British Columbia,Universal Life,Annual,0,112.1,50000,12,0,0
POL-01278,CUST-85876,62,Alberta,Critical Illness,Monthly,0,159.53,50000,2,2,1
POL-01279,CUST-91596,67,Saskatchewan,Term Life,Monthly,0,164.53,50000,7,0,0
POL-01280,CUST-52988,67,Ontario,Whole Life,Monthly,0,172.2,50000,11,0,0
POL-01281,CUST-17037,32,Manitoba,Term Life,Annual,1,136.4,50000,9,0,0
POL-01282,CUST-69739,57,Manitoba,Critical Illness,Annual,0,144.88,50000,9,0,0
POL-01283,CUST-91123,62,Manitoba,Term Life,Monthly,0,170.38,50000,6,0,1
POL-01284,CUST-42529,52,Ontario,Universal Life,Annual,0,111.98,50000,7,1,0
POL-01285,CUST-31606,42,Saskatchewan,Term Life,Monthly,0,104.69,50000,12,0,1
POL-01286,CUST-59986,42,Saskatchewan,Whole Life,Monthly,0,110.7,50000,8,0,0
POL-01287,CUST-31612,62,Manitoba,Universal Life,Monthly,0,136.29,50000,11,0,0
POL-01288,CUST-86090,27,British Columbia,Term Life,Monthly,1,122.85,50000,13,0,1
POL-01289,CUST-46146,32,Manitoba,Universal Life,Monthly,1,130.66,50000,4,0,1
POL-01290,CUST-90326,62,Ontario,Critical Illness,Monthly,0,168.3,50000,2,0,0
POL-01291,CUST-64289,57,Manitoba,Critical Illness,Annual,1,181.54,50000,7,0,0
POL-01292,CUST-51066,42,Ontario,Term Life,Monthly,0,118.04,50000,6,0,0
POL-01293,CUST-50902,27,Ontario,Universal Life,Monthly,1,124.04,50000,3,0,0
POL-01294,CUST-74812,42,British Columbia,Whole Life,Monthly,0,107.98,50000,12,0,1
POL-01295,CUST-32039,37,Manitoba,Whole Life,Monthly,1,157.29,50000,10,0,0
POL-01296,CUST-52049,47,Manitoba,Whole Life,Monthly,0,144.12,50000,10,0,0
POL-01297,CUST-87768,52,Alberta,Whole Life,Monthly,0,124.05,50000,11,1,0
POL-01298,CUST-94567,47,Alberta,Term Life,Monthly,1,184.04,50000,7,0,1
POL-01299,CUST-13887,37,Quebec,Whole Life,Monthly,0,103.55,50000,8,0,0
POL-01300,CUST-75479,57,Manitoba,Term Life,Monthly,0,138.57,50000,4,0,0
POL-01301,CUST-85719,62,British Columbia,Term Life,Annual,0,162.27,50000,11,0,0
POL-01302,CUST-48814,47,Ontario,Term Life,Monthly,0,136.34,50000,15,0,0
POL-01303,CUST-30964,57,Quebec,Term Life,Monthly,0,146.74,50000,14,0,0
POL-01304,CUST-54829,62,British Columbia,Universal Life,Monthly,0,152.44,50000,7,1,1
POL-01305,CUST-91100,67,Quebec,Whole Life,Monthly,0,179.67,50000,1,0,0
POL-01306,CUST-26481,37,Saskatchewan,Term Life,Monthly,0,104.12,50000,14,0,0
POL-01307,CUST-38501,47,Ontario,Universal Life,Monthly,0,128.77,50000,9,1,0
POL-01308,CUST-94689,57,Quebec,Critical Illness,Monthly,1,202.93,50000,12,0,0
POL-01309,CUST-69540,62,Alberta,Critical Illness,Annual,0,140.56,50000,5,0,0
POL-01310,CUST-32954,62,Saskatchewan,Universal Life,Monthly,0,151.1,50000,13,2,1
POL-01311,CUST-71079,32,Manitoba,Critical Illness,Monthly,0,114.9,50000,13,0,0
POL-01312,CUST-26321,57,Saskatchewan,Whole Life,Monthly,1,188.94,50000,1,1,0
POL-01313,CUST-74806,37,Ontario,Critical Illness,Monthly,0,122.33,50000,9,0,0
POL-01314,CUST-50690,32,Alberta,Critical Illness,Monthly,0,86.73,50000,8,0,0
POL-01315,CUST-89504,67,Alberta,Term Life,Annual,1,204.45,50000,10,0,0
POL-01316,CUST-75353,32,Quebec,Critical Illness,Monthly,0,99.18,50000,4,0,0
POL-01317,CUST-20865,57,Ontario,Universal Life,Annual,0,174.87,50000,2,0,0
POL-01318,CUST-71442,57,Alberta,Universal Life,Monthly,0,157.31,50000,5,1,0
POL-01319,CUST-69396,27,Quebec,Critical Illness,Annual,0,93.33,50000,8,0,0
POL-01320,CUST-32911,62,Saskatchewan,Term Life,Annual,0,160.03,50000,5,0,0
POL-01321,CUST-56494,52,Manitoba,Whole Life,Annual,0,139.25,50000,7,1,0
POL-01322,CUST-33845,42,Manitoba,Whole Life,Monthly,1,163.99,50000,6,0,0
POL-01323,CUST-76527,47,Alberta,Universal Life,Annual,0,119.32,50000,11,0,0
POL-01324,CUST-31207,27,Quebec,Critical Illness,Monthly,0,109.98,50000,7,0,0
POL-01325,CUST-46750,42,British Columbia,Critical Illness,Monthly,0,104.7,50000,3,0,0
POL-01326,CUST-64289,57,Saskatchewan,Universal Life,Monthly,0,150.06,50000,10,0,0
POL-01327,CUST-14269,57,Manitoba,Critical Illness,Monthly,0,137.71,50000,4,0,0
POL-01328,CUST-96138,27,Ontario,Term Life,Monthly,0,94.11,50000,5,0,0
POL-01329,CUST-13758,27,British Columbia,Critical Illness,Monthly,0,105.46,50000,11,1,0
POL-01330,CUST-90046,42,Alberta,Term Life,Monthly,1,135.05,50000,5,0,0
POL-01331,CUST-68618,57,Quebec,Whole Life,Monthly,0,145.57,50000,1,2,1
POL-01332,CUST-55405,47,Manitoba,Term Life,Monthly,0,112.32,50000,6,0,0
POL-01333,CUST-53991,32,Ontario,Whole Life,Annual,0,99.25,50000,6,0,0
POL-01334,CUST-44004,52,Saskatchewan,Term Life,Annual,0,121.29,50000,11,0,0
POL-01335,CUST-74788,57,Saskatchewan,Term Life,Annual,0,149.54,50000,11,0,0
POL-01336,CUST-45615,37,Saskatchewan,Whole Life,Annual,0,106.49,50000,1,0,0
POL-01337,CUST-57370,57,British Columbia,Universal Life,Monthly,0,156.57,50000,12,0,0
POL-01338,CUST-82558,52,Ontario,Term Life,Monthly,0,153.34,50000,12,0,0
POL-01339,CUST-68626,57,Saskatchewan,Universal Life,Monthly,0,147.73,50000,3,0,0
POL-01340,CUST-68552,32,Manitoba,Term Life,Monthly,0,113.32,50000,6,1,0
POL-01341,CUST-61207,57,Alberta,Term Life,Monthly,0,164.19,50000,12,0,0
POL-01342,CUST-13713,62,Quebec,Term Life,Annual,0,145.53,50000,9,0,0
POL-01343,CUST-16115,57,Manitoba,Whole Life,Monthly,0,164.82,50000,6,0,0
POL-01344,CUST-16807,42,Ontario,Universal Life,Annual,0,120.16,50000,12,1,1
POL-01345,CUST-34440,32,Saskatchewan,Whole Life,Monthly,0,90.86,50000,10,0,0
POL-01346,CUST-53321,52,Ontario,Universal Life,Annual,1,177.18,50000,8,0,1
POL-01347,CUST-31595,47,Manitoba,Whole Life,Monthly,1,163.73,50000,1,0,0
POL-01348,CUST-57908,57,Manitoba,Universal Life,Annual,1,165.72,50000,10,1,0
POL-01349,CUST-88796,27,Manitoba,Critical Illness,Monthly,0,80.39,50000,3,0,0
POL-01350,CUST-96453,62,Alberta,Term Life,Monthly,0,176.25,50000,14,0,0
POL-01351,CUST-69158,37,Quebec,Term Life,Monthly,0,114.94,50000,3,0,0
POL-01352,CUST-22696,62,Saskatchewan,Term Life,Monthly,0,174.38,50000,1,0,0
POL-01353,CUST-77014,42,British Columbia,Whole Life,Monthly,0,115.6,50000,6,1,1
POL-01354,CUST-82690,47,British Columbia,Whole Life,Monthly,0,119.98,50000,6,0,0
POL-01355,CUST-80592,32,Saskatchewan,Term Life,Monthly,0,82.4,50000,6,0,0
POL-01356,CUST-90593,27,Alberta,Critical Illness,Annual,0,105.22,50000,14,0,0
POL-01357,CUST-10401,57,Ontario,Critical Illness,Monthly,1,187.53,50000,5,1,0
POL-01358,CUST-43986,67,Manitoba,Term Life,Monthly,0,160.71,50000,13,2,1
POL-01359,CUST-63123,47,Quebec,Term Life,Annual,0,120.09,50000,3,0,0
POL-01360,CUST-24561,47,Alberta,Term Life,Monthly,0,143.12,50000,10,0,0
POL-01361,CUST-45787,67,Quebec,Term Life,Annual,0,163.47,50000,2,0,0
POL-01362,CUST-32167,47,Manitoba,Critical Illness,Monthly,1,162.6,50000,4,0,0
POL-01363,CUST-29557,57,Ontario,Whole Life,Monthly,1,175.39,50000,3,0,0
POL-01364,CUST-69649,37,Alberta,Term Life,Monthly,0,106.71,50000,5,0,0
POL-01365,CUST-69935,62,Manitoba,Whole Life,Monthly,0,163.2,50000,7,0,0
POL-01366,CUST-16281,57,Ontario,Term Life,Monthly,0,130.6,50000,13,0,1
POL-01367,CUST-71458,27,British Columbia,Whole Life,Annual,0,94.57,50000,12,0,0
POL-01368,CUST-89702,27,Alberta,Whole Life,Monthly,0,105.07,50000,11,0,0
POL-01369,CUST-13630,52,British Columbia,Whole Life,Annual,0,137.58,50000,8,0,0
POL-01370,CUST-78094,57,Manitoba,Whole Life,Monthly,0,160.25,50000,5,0,0
POL-01371,CUST-73248,32,Alberta,Critical Illness,Monthly,0,118.69,50000,5,1,0
POL-01372,CUST-81499,27,Saskatchewan,Term Life,Annual,0,104.44,50000,2,0,0
POL-01373,CUST-96709,57,Manitoba,Universal Life,Annual,0,141.15,50000,10,0,0
POL-01374,CUST-76628,37,Quebec,Term Life,Monthly,0,111.17,50000,12,0,0
POL-01375,CUST-42306,27,Saskatchewan,Term Life,Monthly,0,97.75,50000,9,0,1
POL-01376,CUST-21582,62,Alberta,Critical Illness,Monthly,0,150.96,50000,9,0,0
POL-01377,CUST-91424,42,Ontario,Universal Life,Monthly,0,114.56,50000,6,1,0
POL-01378,CUST-75779,67,Saskatchewan,Term Life,Annual,0,158.84,50000,15,0,0
POL-01379,CUST-50158,62,Ontario,Whole Life,Monthly,0,187.12,50000,14,1,1
POL-01380,CUST-63926,67,Manitoba,Universal Life,Monthly,0,162.35,50000,7,1,0
POL-01381,CUST-57933,32,Manitoba,Critical Illness,Monthly,0,115.42,50000,12,1,0
POL-01382,CUST-14586,42,Alberta,Whole Life,Monthly,0,110.17,50000,6,0,0
POL-01383,CUST-32851,42,Ontario,Term Life,Monthly,0,141.02,50000,2,0,1
POL-01384,CUST-35617,62,Saskatchewan,Whole Life,Monthly,0,152.06,50000,5,0,0
POL-01385,CUST-65790,67,Saskatchewan,Term Life,Monthly,0,166.24,50000,13,1,1
POL-01386,CUST-48078,67,Alberta,Term Life,Annual,0,143.61,50000,8,1,0
POL-01387,CUST-48034,52,Quebec,Whole Life,Annual,0,152.0,50000,13,1,0
POL-01388,CUST-58861,62,British Columbia,Universal Life,Monthly,0,172.6,50000,5,0,0
POL-01389,CUST-90110,62,Saskatchewan,Term Life,Monthly,0,142.35,50000,7,0,0
POL-01390,CUST-26247,27,Alberta,Universal Life,Annual,0,107.7,50000,2,0,1
POL-01391,CUST-20229,57,Saskatchewan,Universal Life,Annual,0,131.55,50000,12,0,0
POL-01392,CUST-57449,37,Saskatchewan,Universal Life,Annual,0,119.18,50000,5,0,0
POL-01393,CUST-87060,47,Alberta,Term Life,Monthly,0,126.14,50000,2,1,0
POL-01394,CUST-96183,47,Alberta,Term Life,Monthly,1,180.64,50000,4,0,0
POL-01395,CUST-39936,42,Saskatchewan,Term Life,Annual,0,123.59,50000,10,2,0
POL-01396,CUST-41915,27,Alberta,Term Life,Monthly,0,104.78,50000,13,2,1
POL-01397,CUST-84896,32,Ontario,Term Life,Monthly,1,152.45,50000,15,1,0
POL-01398,CUST-23632,27,Saskatchewan,Term Life,Monthly,1,125.11,50000,4,0,0
POL-01399,CUST-42616,67,Ontario,Term Life,Monthly,0,165.25,50000,9,0,0
POL-01400,CUST-52184,37,Manitoba,Term Life,Monthly,0,98.27,50000,7,0,0
POL-01401,CUST-36626,67,Manitoba,Critical Illness,Monthly,0,162.0,50000,11,1,1
POL-01402,CUST-50551,32,Alberta,Universal Life,Monthly,0,125.72,50000,11,0,0
POL-01403,CUST-98980,47,Saskatchewan,Term Life,Monthly,1,173.67,50000,2,0,0
POL-01404,CUST-92546,32,British Columbia,Critical Illness,Monthly,0,90.06,50000,3,1,0
POL-01405,CUST-44465,32,British Columbia,Term Life,Annual,1,157.18,50000,9,0,0
POL-01406,CUST-51611,62,British Columbia,Whole Life,Monthly,0,161.27,50000,8,0,1
POL-01407,CUST-93212,62,Saskatchewan,Universal Life,Monthly,0,166.57,50000,14,0,0
POL-01408,CUST-31899,62,Alberta,Whole Life,Monthly,0,162.49,50000,13,2,0
POL-01409,CUST-61325,47,Saskatchewan,Term Life,Monthly,0,134.64,50000,1,1,0
POL-01410,CUST-30203,32,Quebec,Term Life,Monthly,0,78.63,50000,9,0,0
POL-01411,CUST-67074,32,Quebec,Whole Life,Monthly,0,115.88,50000,7,0,0
POL-01412,CUST-13109,37,Saskatchewan,Whole Life,Annual,1,119.55,50000,8,0,0
POL-01413,CUST-29206,57,Saskatchewan,Whole Life,Monthly,0,159.79,50000,1,0,0
POL-01414,CUST-76724,52,Saskatchewan,Whole Life,Annual,0,139.79,50000,13,0,0
POL-01415,CUST-72444,42,Alberta,Term Life,Monthly,0,130.63,50000,3,0,1
POL-01416,CUST-34103,57,Quebec,Whole Life,Monthly,0,149.5,50000,15,1,0
POL-01417,CUST-28312,52,Ontario,Term Life,Monthly,0,151.13,50000,14,0,0
POL-01418,CUST-80914,57,Ontario,Critical Illness,Monthly,0,147.79,50000,13,0,0
POL-01419,CUST-98210,47,Saskatchewan,Universal Life,Annual,0,132.97,50000,2,0,0
POL-01420,CUST-59528,27,Saskatchewan,Whole Life,Annual,1,133.46,50000,7,1,1
POL-01421,CUST-74924,37,Quebec,Universal Life,Monthly,0,134.14,50000,1,0,0
POL-01422,CUST-74047,32,Manitoba,Term Life,Monthly,1,144.8,50000,10,0,0
POL-01423,CUST-91115,47,Manitoba,Term Life,Annual,0,113.8,50000,13,0,0
POL-01424,CUST-28286,27,Manitoba,Whole Life,Monthly,0,86.83,50000,8,0,0
POL-01425,CUST-61151,47,Manitoba,Whole Life,Monthly,0,136.78,50000,1,1,0
POL-01426,CUST-23949,62,Manitoba,Universal Life,Monthly,1,206.72,50000,5,1,0
POL-01427,CUST-39963,62,Alberta,Critical Illness,Monthly,0,147.93,50000,3,0,0
POL-01428,CUST-47633,57,Alberta,Term Life,Monthly,0,174.48,50000,7,0,0
POL-01429,CUST-93936,32,Quebec,Term Life,Monthly,0,104.71,50000,6,1,0
POL-01430,CUST-42110,52,Manitoba,Whole Life,Annual,1,178.65,50000,13,2,0
POL-01431,CUST-12342,27,Saskatchewan,Term Life,Monthly,0,78.55,50000,4,0,0
POL-01432,CUST-55552,32,Ontario,Term Life,Monthly,0,115.99,50000,5,0,0
POL-01433,CUST-48260,52,Alberta,Critical Illness,Monthly,0,133.25,50000,4,0,0
POL-01434,CUST-77345,57,Alberta,Universal Life,Annual,0,138.65,50000,14,0,0
POL-01435,CUST-10250,32,British Columbia,Critical Illness,Monthly,0,98.79,50000,5,0,0
POL-01436,CUST-91795,27,Saskatchewan,Term Life,Annual,0,110.19,50000,15,0,0
POL-01437,CUST-76625,37,British Columbia,Term Life,Monthly,1,152.19,50000,10,0,0
POL-01438,CUST-63487,67,Ontario,Whole Life,Monthly,0,154.93,50000,5,0,1
POL-01439,CUST-87388,27,Saskatchewan,Critical Illness,Annual,1,122.24,50000,9,0,0
POL-01440,CUST-30327,62,Saskatchewan,Term Life,Annual,0,173.51,50000,2,1,1
POL-01441,CUST-46006,27,British Columbia,Term Life,Monthly,0,90.76,50000,14,1,0
POL-01442,CUST-36586,57,Alberta,Term Life,Monthly,0,154.32,50000,15,0,0
POL-01443,CUST-34766,57,Alberta,Universal Life,Monthly,0,157.26,50000,5,0,0
POL-01444,CUST-91507,67,Alberta,Universal Life,Monthly,0,124.57,50000,3,1,0
